date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2026-05-02,swsh7-212,246704,Holofoil,381.44,397.79,450.0,4249.73,420.0
2026-05-02,swsh7-215,246723,Holofoil,2136.24,2013.16,2499.5,26000.0,2799.0
2026-05-02,swsh7-218,246733,Holofoil,787.94,899.0,1199.65,2067.0,1199.59
2026-05-02,swsh7-41,246753,Holofoil,7.39,5.17,7.97,45.99,14.99
2026-05-02,swsh7-65,246690,Holofoil,15.98,11.48,17.0,512.01,18.99
2026-05-02,swsh7-75,246701,Holofoil,17.05,12.63,18.75,141.86,24.44
2026-05-02,swsh7-8,246691,Holofoil,8.11,5.01,8.8,507.17,8.82
2026-05-02,swsh8-271,253266,Holofoil,901.53,845.69,974.5,1799.0,944.69
2026-05-02,swsh9-154,263873,Holofoil,337.56,325.0,456.73,1500.0,359.99
2026-05-03,base1-15,42355,Holofoil,148.29,108.0,157.97,1086.2,108.0
2026-05-03,base1-16,42356,Holofoil,53.85,34.85,49.0,119.99,119.99
2026-05-03,base1-2,42360,Holofoil,200.61,150.0,218.34,1585.1,199.97
2026-05-03,base1-4,42382,Holofoil,555.88,499.0,675.65,1499.65,
2026-05-03,base1-58,42402,Normal,6.7,1.0,3.99,9999.0,91.12
2026-05-03,cel25c-4,250320,Holofoil,193.42,173.71,217.98,999.99,173.71
2026-05-03,gym2-2,83861,1st Edition Holofoil,894.61,1070.99,1605.5,2140.0,
2026-05-03,gym2-2,83861,Unlimited Holofoil,469.77,438.75,533.4,1499.99,530.0
2026-05-03,neo1-9,86903,1st Edition Holofoil,1299.96,1899.99,2425.0,2950.0,1899.99
2026-05-03,neo1-9,86903,Unlimited Holofoil,491.21,500.0,553.82,650.0,
2026-05-03,sl-151-bundle,502000,Normal,222.68,199.0,247.75,2999.99,
2026-05-03,sl-151-etb,503313,Normal,614.48,620.0,699.98,1500.0,
2026-05-03,sl-151-upc,502005,Normal,968.78,970.0,1199.99,40000.0,
2026-05-03,sl-ar-box,265519,Normal,369.48,380.0,475.5,899.99,
2026-05-03,sl-bs-box,256141,Normal,596.66,599.99,692.5,5000.0,
2026-05-03,sl-cel-upc,245140,Normal,1178.69,1200.0,2000.0,200000.0,
2026-05-03,sl-champ-etb,218791,Normal,170.01,172.98,200.0,500.0,
2026-05-03,sl-cz-etb,453470,Normal,297.76,315.0,350.0,1000.0,
2026-05-03,sl-dr-box,624679,Normal,593.11,587.5,643.94,2185.0,
2026-05-03,sl-evs-box,242436,Normal,2624.5,2636.51,3485.0,12000.0,
2026-05-03,sl-evs-etb,243721,Normal,835.62,1099.97,1249.99,3499.98,
2026-05-03,sl-fs-box,247654,Normal,992.98,985.0,1100.0,3000.0,
2026-05-03,sl-hf-etb,194729,Normal,532.48,534.98,659.95,9999.98,
2026-05-03,sl-jp-151,565243,Normal,353.08,374.99,429.75,599.99,
2026-05-03,sl-jp-terastal,603428,Normal,123.6,99.99,145.0,250.0,
2026-05-03,sl-jt-box,610931,Normal,288.82,292.0,350.0,558.43,
2026-05-03,sl-lo-box,277324,Normal,727.18,700.0,879.0,2500.0,
2026-05-03,sl-me1-box,644298,Normal,322.41,300.0,375.0,499.99,
2026-05-03,sl-obf-box,501257,Normal,365.31,366.0,400.0,1000.0,
2026-05-03,sl-pe-etb,593355,Normal,178.45,169.08,202.26,2000.0,
2026-05-03,sl-pe-spc,622770,Normal,314.36,314.0,395.0,1500.0,
2026-05-03,sl-pf-etb,528040,Normal,418.38,409.94,467.5,800.0,
2026-05-03,sl-phf-box,654137,Normal,398.31,400.0,462.5,1200.0,
2026-05-03,sl-shf-etb,228821,Normal,132.41,130.0,150.0,500.11,
2026-05-03,sl-ss-box,565606,Normal,257.44,259.16,322.47,4999.99,
2026-05-03,sl-st-box,283389,Normal,456.39,449.99,500.0,1000.0,
2026-05-03,sl-tf-box,536225,Normal,307.51,304.01,339.99,500.0,
2026-05-03,sv2-185,497557,Normal,0.31,0.09,0.32,501.5,0.13
2026-05-03,sv2-185,497557,Reverse Holofoil,0.75,0.17,0.83,18.78,1.53
2026-05-03,sv2-254,497669,Holofoil,10.13,9.0,12.32,112.4,12.32
2026-05-03,sv2-269,497689,Holofoil,58.49,52.99,70.19,527.48,67.99
2026-05-03,sv3pt5-151,516566,Holofoil,7.69,5.88,8.5,9999.0,7.79
2026-05-03,sv3pt5-199,517045,Holofoil,425.07,379.36,469.99,900.0,401.51
2026-05-03,sv3pt5-205,517051,Holofoil,29.29,25.23,33.33,149.6,33.07
2026-05-03,sv3pt5-4,502555,Normal,0.16,0.01,0.21,20.0,0.12
2026-05-03,sv3pt5-4,502555,Reverse Holofoil,0.34,0.15,0.36,19.48,0.4
2026-05-03,sv3pt5-6,502558,Holofoil,10.27,4.98,10.0,9999.0,25.96
2026-05-03,sv3pt5-7,502548,Normal,0.21,0.01,0.25,19.99,
2026-05-03,sv3pt5-7,502548,Reverse Holofoil,0.29,0.04,0.34,50.0,0.35
2026-05-03,sv4pt5-234,535090,Holofoil,329.26,270.0,416.99,1642.7,379.0
2026-05-03,sv4pt5-54,534416,Holofoil,4.81,3.35,5.0,60.0,6.85
2026-05-03,sv8-57,590025,Holofoil,4.65,2.79,4.65,96.95,4.04
2026-05-03,sv8pt5-149,610504,Holofoil,256.0,256.0,383.99,2000.0,
2026-05-03,sv8pt5-155,610510,Holofoil,280.39,275.0,349.04,999.0,
2026-05-03,sv8pt5-156,610511,Holofoil,400.7,362.99,494.38,999.0,499.9
2026-05-03,sv8pt5-161,610516,Holofoil,1470.79,1350.0,1650.0,5000.0,
2026-05-03,sv8pt5-167,610522,Holofoil,183.92,155.0,215.0,3009.8,202.0
2026-05-03,sv8pt5-179,610534,Holofoil,63.92,57.5,76.63,999.0,
2026-05-03,sv8pt5-28,610383,Holofoil,1.9,1.0,2.09,999.0,
2026-05-03,sv8pt5-47,610402,Normal,0.07,0.01,0.11,999.0,0.01
2026-05-03,sv8pt5-47,610402,Reverse Holofoil,0.15,0.01,0.18,999.0,0.05
2026-05-03,sv8pt5-59,610414,Holofoil,0.31,0.01,0.35,999.0,0.43
2026-05-03,sv8pt5-59,610414,Reverse Holofoil,0.46,0.1,0.5,999.0,
2026-05-03,sv8pt5-60,610415,Holofoil,6.05,4.0,6.52,999.0,
2026-05-03,svp-085,518861,Normal,955.74,945.0,1173.45,6999.93,6999.93
2026-05-03,swsh11-186,284137,Holofoil,723.63,629.99,758.52,1000.0,899.69
2026-05-03,swsh12-186,451834,Holofoil,460.11,400.0,529.69,3761.87,475.0
2026-05-03,swsh12pt5gg-GG69,478100,Holofoil,245.53,224.98,280.22,1865.06,309.68
2026-05-03,swsh35-25,223018,Normal,0.2,0.01,0.2,19.99,
2026-05-03,swsh35-25,223018,Reverse Holofoil,0.31,0.1,0.32,19.98,
2026-05-03,swsh35-74,223073,Holofoil,183.62,156.99,229.99,2300.0,209.97
2026-05-03,swsh45sv-SV107,232496,Holofoil,160.25,140.0,199.99,349.95,199.98
2026-05-03,swsh7-204,246693,Holofoil,32.69,31.0,35.59,289.9,48.99
2026-05-03,swsh7-205,246696,Holofoil,348.73,314.56,399.99,522.9,340.0
2026-05-03,swsh7-208,246755,Holofoil,35.54,35.0,45.7,270.1,45.82
2026-05-03,swsh7-209,246756,Holofoil,273.76,279.72,373.58,499.69,287.99
2026-05-03,swsh7-211,246702,Holofoil,52.93,55.0,63.52,450.0,
2026-05-03,swsh7-212,246704,Holofoil,381.44,397.79,499.69,4249.73,420.0
2026-05-03,swsh7-215,246723,Holofoil,2136.24,2012.0,2799.0,26000.0,2799.0
2026-05-03,swsh7-218,246733,Holofoil,821.44,899.0,1199.65,2067.0,1199.58
2026-05-03,swsh7-41,246753,Holofoil,7.7,5.17,7.91,45.99,15.99
2026-05-03,swsh7-65,246690,Holofoil,16.15,12.08,16.93,512.01,19.99
2026-05-03,swsh7-75,246701,Holofoil,16.42,12.63,18.35,141.86,24.44
2026-05-03,swsh7-8,246691,Holofoil,8.36,5.01,8.78,507.17,14.99
2026-05-03,swsh8-271,253266,Holofoil,901.71,845.69,999.0,1799.0,948.99
2026-05-03,swsh9-154,263873,Holofoil,337.56,325.0,414.95,1500.0,359.99
2026-05-04,base1-15,42355,Holofoil,150.51,109.3,158.04,1086.2,155.52
2026-05-04,base1-16,42356,Holofoil,55.17,34.85,53.32,139.99,119.99
2026-05-04,base1-2,42360,Holofoil,200.61,150.0,219.95,1585.1,999.51
2026-05-04,base1-4,42382,Holofoil,555.88,499.0,675.65,1499.65,
2026-05-04,base1-58,42402,Normal,10.13,1.0,3.99,9999.0,
2026-05-04,cel25c-4,250320,Holofoil,193.78,174.99,218.99,999.99,175.04
2026-05-04,gym2-2,83861,1st Edition Holofoil,894.61,1070.99,1605.5,2140.0,
2026-05-04,gym2-2,83861,Unlimited Holofoil,474.04,438.75,539.09,1499.99,530.0
2026-05-04,neo1-9,86903,1st Edition Holofoil,1299.96,1899.99,2425.0,2950.0,1899.99
2026-05-04,neo1-9,86903,Unlimited Holofoil,491.21,500.0,557.0,650.0,
2026-05-04,sl-151-bundle,502000,Normal,220.72,199.0,249.99,2999.99,
2026-05-04,sl-151-etb,503313,Normal,638.68,620.0,699.98,1500.0,
2026-05-04,sl-151-upc,502005,Normal,982.73,989.95,1249.98,40000.0,
2026-05-04,sl-ar-box,265519,Normal,368.88,379.99,475.5,899.99,
2026-05-04,sl-bs-box,256141,Normal,596.27,599.99,700.0,5000.0,
2026-05-04,sl-cel-upc,245140,Normal,1178.69,1200.0,2000.0,200000.0,
2026-05-04,sl-champ-etb,218791,Normal,170.01,172.98,200.0,500.0,
2026-05-04,sl-cz-etb,453470,Normal,304.75,315.99,350.0,1000.0,
2026-05-04,sl-dr-box,624679,Normal,590.12,587.5,648.88,2185.0,
2026-05-04,sl-evs-box,242436,Normal,2628.3,2636.51,3498.99,12000.0,
2026-05-04,sl-evs-etb,243721,Normal,835.62,1099.97,1350.0,3499.98,
2026-05-04,sl-fs-box,247654,Normal,993.22,985.0,1100.0,3000.0,
2026-05-04,sl-hf-etb,194729,Normal,532.48,534.98,659.95,9999.98,
2026-05-04,sl-jp-151,565243,Normal,353.08,320.0,429.75,599.99,
2026-05-04,sl-jp-terastal,603428,Normal,124.69,99.99,150.0,250.0,
2026-05-04,sl-jt-box,610931,Normal,288.82,292.0,350.0,558.43,
2026-05-04,sl-lo-box,277324,Normal,727.21,724.0,896.49,2500.0,
2026-05-04,sl-me1-box,644298,Normal,322.5,339.49,349.99,499.99,
2026-05-04,sl-obf-box,501257,Normal,364.91,366.0,400.0,1000.0,
2026-05-04,sl-pe-etb,593355,Normal,188.16,169.08,200.0,2000.0,
2026-05-04,sl-pe-spc,622770,Normal,314.07,317.03,396.5,1500.0,
2026-05-04,sl-pf-etb,528040,Normal,437.75,409.94,499.99,800.0,
2026-05-04,sl-phf-box,654137,Normal,433.78,400.0,484.37,1200.0,
2026-05-04,sl-shf-etb,228821,Normal,132.49,130.74,162.5,500.11,
2026-05-04,sl-ss-box,565606,Normal,272.41,259.0,320.0,4999.99,
2026-05-04,sl-st-box,283389,Normal,456.79,469.0,519.99,1000.0,
2026-05-04,sl-tf-box,536225,Normal,307.71,295.0,339.99,500.0,
2026-05-04,sv2-185,497557,Normal,0.32,0.09,0.32,501.5,0.13
2026-05-04,sv2-185,497557,Reverse Holofoil,0.72,0.17,0.82,18.78,0.9
2026-05-04,sv2-254,497669,Holofoil,10.3,9.0,12.4,112.4,13.88
2026-05-04,sv2-269,497689,Holofoil,58.56,52.99,74.84,527.48,67.99
2026-05-04,sv3pt5-151,516566,Holofoil,8.2,5.88,8.53,9999.0,12.49
2026-05-04,sv3pt5-199,517045,Holofoil,427.4,379.69,475.0,1000.0,401.51
2026-05-04,sv3pt5-205,517051,Holofoil,31.1,25.23,34.11,149.6,40.57
2026-05-04,sv3pt5-4,502555,Normal,0.21,0.01,0.21,20.0,0.12
2026-05-04,sv3pt5-4,502555,Reverse Holofoil,0.35,0.15,0.35,19.48,0.4
2026-05-04,sv3pt5-6,502558,Holofoil,11.87,4.98,10.79,9999.0,25.96
2026-05-04,sv3pt5-7,502548,Normal,0.2,0.01,0.24,19.99,
2026-05-04,sv3pt5-7,502548,Reverse Holofoil,0.31,0.04,0.34,50.0,0.39
2026-05-04,sv4pt5-234,535090,Holofoil,332.41,270.0,398.0,1642.7,377.99
2026-05-04,sv4pt5-54,534416,Holofoil,5.31,3.35,5.16,60.0,6.99
2026-05-04,sv8-57,590025,Holofoil,4.28,2.5,4.65,96.95,5.6
2026-05-04,sv8pt5-149,610504,Holofoil,256.0,256.0,411.04,2000.0,
2026-05-04,sv8pt5-155,610510,Holofoil,282.27,275.0,357.25,999.0,
2026-05-04,sv8pt5-156,610511,Holofoil,406.73,362.99,479.99,999.0,499.95
2026-05-04,sv8pt5-161,610516,Holofoil,1470.79,1482.22,1650.0,5000.0,
2026-05-04,sv8pt5-167,610522,Holofoil,183.36,155.0,215.0,3009.8,200.0
2026-05-04,sv8pt5-179,610534,Holofoil,63.26,57.5,76.54,999.0,
2026-05-04,sv8pt5-28,610383,Holofoil,2.47,0.9,2.6,999.0,
2026-05-04,sv8pt5-47,610402,Normal,0.09,0.01,0.11,999.0,0.01
2026-05-04,sv8pt5-47,610402,Reverse Holofoil,0.15,0.01,0.18,999.0,0.04
2026-05-04,sv8pt5-59,610414,Holofoil,0.46,0.01,0.36,999.0,0.45
2026-05-04,sv8pt5-59,610414,Reverse Holofoil,0.39,0.1,0.45,999.0,
2026-05-04,sv8pt5-60,610415,Holofoil,5.58,3.93,6.48,5000.0,
2026-05-04,svp-085,518861,Normal,955.74,943.0,1267.28,6999.93,4499.44
2026-05-04,swsh11-186,284137,Holofoil,729.99,629.99,875.0,917.52,899.69
