date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2026-02-01,sv3pt5-7,502548,Normal,0.17,0.01,0.17,1.5,0.17
2026-02-01,sv3pt5-7,502548,Reverse Holofoil,0.28,0.01,0.25,50.0,0.23
2026-02-01,sv4pt5-234,535090,Holofoil,205.7,175.0,240.95,799.97,235.12
2026-02-01,sv4pt5-54,534416,Holofoil,3.75,2.62,4.0,60.0,
2026-02-01,sv8-57,590025,Holofoil,3.55,2.75,4.26,50.0,
2026-02-01,sv8pt5-149,610504,Holofoil,170.62,153.45,192.32,999.0,
2026-02-01,sv8pt5-155,610510,Holofoil,199.58,193.99,217.3,999.0,
2026-02-01,sv8pt5-156,610511,Holofoil,306.88,300.35,340.42,999.0,
2026-02-01,sv8pt5-161,610516,Holofoil,864.4,861.38,1050.08,5000.0,
2026-02-01,sv8pt5-167,610522,Holofoil,115.65,109.0,119.98,999.0,
2026-02-01,sv8pt5-179,610534,Holofoil,41.97,39.02,52.03,999.0,
2026-02-01,sv8pt5-28,610383,Holofoil,1.14,0.65,1.41,999.0,
2026-02-01,sv8pt5-47,610402,Normal,0.06,0.01,0.1,999.0,0.03
2026-02-01,sv8pt5-47,610402,Reverse Holofoil,0.11,0.01,0.14,999.0,0.07
2026-02-01,sv8pt5-59,610414,Holofoil,0.26,0.01,0.27,999.0,0.14
2026-02-01,sv8pt5-59,610414,Reverse Holofoil,0.3,0.01,0.37,999.0,0.27
2026-02-01,sv8pt5-60,610415,Holofoil,4.61,3.56,4.99,999.0,
2026-02-01,svp-085,518861,Normal,503.66,500.0,699.94,2500.0,
2026-02-01,swsh11-186,284137,Holofoil,658.24,512.3,649.99,1500.0,789.99
2026-02-01,swsh12-186,451834,Holofoil,356.4,333.98,398.88,2000.0,373.49
2026-02-01,swsh12pt5gg-GG69,478100,Holofoil,210.36,198.99,238.26,1000.0,249.99
2026-02-01,swsh35-25,223018,Normal,0.12,0.04,0.17,1.82,
2026-02-01,swsh35-25,223018,Reverse Holofoil,0.28,0.1,0.28,2.0,
2026-02-01,swsh35-74,223073,Holofoil,180.32,130.0,199.99,1500.0,224.68
2026-02-01,swsh45sv-SV107,232496,Holofoil,134.23,112.64,157.73,500.0,149.99
2026-02-01,swsh7-204,246693,Holofoil,30.84,29.49,33.07,150.0,35.99
2026-02-01,swsh7-205,246696,Holofoil,324.33,287.54,359.97,600.0,314.99
2026-02-01,swsh7-208,246755,Holofoil,28.9,27.0,31.35,61.99,30.57
2026-02-01,swsh7-209,246756,Holofoil,270.63,230.0,280.0,450.0,239.98
2026-02-01,swsh7-211,246702,Holofoil,52.07,38.12,55.15,74.95,55.29
2026-02-01,swsh7-212,246704,Holofoil,340.82,282.62,347.09,1000.0,410.09
2026-02-01,swsh7-215,246723,Holofoil,1789.97,1500.0,2000.0,4000.0,1994.99
2026-02-01,swsh7-218,246733,Holofoil,660.55,525.0,680.24,950.0,699.93
2026-02-01,swsh7-41,246753,Holofoil,5.06,3.5,5.86,19.99,8.99
2026-02-01,swsh7-65,246690,Holofoil,10.23,9.0,11.88,500.0,
2026-02-01,swsh7-75,246701,Holofoil,13.17,9.99,14.09,50.0,19.99
2026-02-01,swsh7-8,246691,Holofoil,6.73,4.01,7.01,100.0,13.26
2026-02-01,swsh8-271,253266,Holofoil,735.27,649.99,849.99,1499.95,819.99
2026-02-01,swsh9-154,263873,Holofoil,244.82,224.98,320.0,1500.0,265.49
2026-02-02,base1-15,42355,Holofoil,132.65,95.97,139.02,999.98,
2026-02-02,base1-16,42356,Holofoil,49.4,25.95,48.2,120.0,
2026-02-02,base1-2,42360,Holofoil,163.86,109.0,149.99,499.99,
2026-02-02,base1-4,42382,Holofoil,462.35,354.94,659.99,1500.0,
2026-02-02,base1-58,42402,Normal,3.82,0.85,2.5,9999.0,
2026-02-02,cel25c-4,250320,Holofoil,158.19,164.76,196.0,499.99,190.13
2026-02-02,gym2-2,83861,1st Edition Holofoil,852.01,599.99,640.0,975.99,
2026-02-02,gym2-2,83861,Unlimited Holofoil,484.11,499.98,566.83,651.68,567.66
2026-02-02,neo1-9,86903,1st Edition Holofoil,1799.99,1798.75,1899.98,2700.0,1899.99
2026-02-02,neo1-9,86903,Unlimited Holofoil,438.14,349.0,393.99,815.0,
2026-02-02,sl-151-bundle,502000,Normal,117.78,107.05,130.0,999.99,
2026-02-02,sl-151-etb,503313,Normal,432.94,420.0,500.0,1000.0,
2026-02-02,sl-151-upc,502005,Normal,603.33,644.99,799.97,40000.0,
2026-02-02,sl-ar-box,265519,Normal,388.03,380.0,450.0,899.99,
2026-02-02,sl-bs-box,256141,Normal,573.84,530.0,650.0,1499.99,
2026-02-02,sl-cel-upc,245140,Normal,886.97,960.0,1141.47,154722.59,
2026-02-02,sl-champ-etb,218791,Normal,163.62,165.0,179.98,500.0,
2026-02-02,sl-cz-etb,453470,Normal,244.22,248.99,299.99,785.0,
2026-02-02,sl-dr-box,624679,Normal,548.45,549.99,650.0,6666.69,
2026-02-02,sl-evs-box,242436,Normal,2460.27,2630.0,3389.99,12000.0,
2026-02-02,sl-evs-etb,243721,Normal,744.85,849.0,999.98,2999.99,
2026-02-02,sl-fs-box,247654,Normal,966.07,990.99,1200.0,3200.0,
2026-02-02,sl-hf-etb,194729,Normal,426.44,440.0,525.0,9999.98,
2026-02-02,sl-jp-151,565243,Normal,215.85,217.5,249.5,489.59,
2026-02-02,sl-jp-terastal,603428,Normal,117.72,99.99,129.99,200.0,
2026-02-02,sl-jt-box,610931,Normal,245.59,249.99,272.5,551.0,
2026-02-02,sl-lo-box,277324,Normal,707.87,710.0,967.5,2500.0,
2026-02-02,sl-me1-box,644298,Normal,253.22,236.72,298.9,500.0,
2026-02-02,sl-obf-box,501257,Normal,298.82,305.0,360.0,799.99,
2026-02-02,sl-pe-etb,593355,Normal,137.72,130.0,155.55,1115.0,
2026-02-02,sl-pe-spc,622770,Normal,243.23,243.23,324.0,880.0,
2026-02-02,sl-pf-etb,528040,Normal,296.22,289.99,319.99,775.0,
2026-02-02,sl-phf-box,654137,Normal,278.48,275.0,300.0,1000.0,
2026-02-02,sl-shf-etb,228821,Normal,109.46,100.0,125.0,500.11,
2026-02-02,sl-ss-box,565606,Normal,259.35,263.22,327.47,4999.99,
2026-02-02,sl-st-box,283389,Normal,462.38,470.0,560.0,9999.99,
2026-02-02,sl-tf-box,536225,Normal,270.75,257.5,289.99,779.99,
2026-02-02,sv2-185,497557,Normal,0.24,0.15,0.38,501.5,
2026-02-02,sv2-185,497557,Reverse Holofoil,0.59,0.2,0.75,10.0,
2026-02-02,sv2-254,497669,Holofoil,13.65,11.0,14.78,52.5,
2026-02-02,sv2-269,497689,Holofoil,48.4,44.49,55.7,259.99,
2026-02-02,sv3pt5-151,516566,Holofoil,5.37,3.99,7.5,100.0,
2026-02-02,sv3pt5-199,517045,Holofoil,258.8,218.17,299.99,1000.0,
2026-02-02,sv3pt5-205,517051,Holofoil,17.26,14.99,20.0,88.88,
2026-02-02,sv3pt5-4,502555,Normal,0.14,0.01,0.16,20.0,
2026-02-02,sv3pt5-4,502555,Reverse Holofoil,0.35,0.07,0.3,3.99,
2026-02-02,sv3pt5-6,502558,Holofoil,5.57,2.98,5.99,505.1,
2026-02-02,sv3pt5-7,502548,Normal,0.16,0.01,0.17,2.0,
2026-02-02,sv3pt5-7,502548,Reverse Holofoil,0.26,0.01,0.25,50.0,0.25
2026-02-02,sv4pt5-234,535090,Holofoil,202.76,175.0,241.9,799.97,235.12
2026-02-02,sv4pt5-54,534416,Holofoil,3.45,2.62,3.99,60.0,
2026-02-02,sv8-57,590025,Holofoil,3.89,1.56,4.3,25.0,
2026-02-02,sv8pt5-149,610504,Holofoil,170.37,153.45,192.46,999.0,
2026-02-02,sv8pt5-155,610510,Holofoil,199.82,195.99,217.58,999.0,
2026-02-02,sv8pt5-156,610511,Holofoil,306.88,299.04,340.42,999.0,
2026-02-02,sv8pt5-161,610516,Holofoil,839.67,796.1,1045.0,5000.0,
2026-02-02,sv8pt5-167,610522,Holofoil,115.99,104.97,120.25,999.0,
2026-02-02,sv8pt5-179,610534,Holofoil,42.36,39.02,52.39,999.0,
2026-02-02,sv8pt5-28,610383,Holofoil,1.61,0.69,1.5,999.0,
2026-02-02,sv8pt5-47,610402,Normal,0.06,0.01,0.1,999.0,0.03
2026-02-02,sv8pt5-47,610402,Reverse Holofoil,0.1,0.01,0.14,999.0,0.07
2026-02-02,sv8pt5-59,610414,Holofoil,0.26,0.01,0.27,999.0,0.14
2026-02-02,sv8pt5-59,610414,Reverse Holofoil,0.32,0.01,0.38,999.0,0.3
2026-02-02,sv8pt5-60,610415,Holofoil,4.82,3.56,5.0,999.0,
2026-02-02,svp-085,518861,Normal,503.66,500.0,699.94,2500.0,
2026-02-02,swsh11-186,284137,Holofoil,658.24,510.84,649.99,1500.0,789.99
2026-02-02,swsh12-186,451834,Holofoil,356.4,333.98,397.69,2000.0,343.95
2026-02-02,swsh12pt5gg-GG69,478100,Holofoil,211.05,198.99,234.0,1000.0,220.24
2026-02-02,swsh35-25,223018,Normal,0.12,0.04,0.17,1.82,
2026-02-02,swsh35-25,223018,Reverse Holofoil,0.28,0.1,0.28,2.0,
2026-02-02,swsh35-74,223073,Holofoil,180.32,130.0,199.99,1500.0,224.68
2026-02-02,swsh45sv-SV107,232496,Holofoil,133.29,108.65,159.99,500.0,149.99
2026-02-02,swsh7-204,246693,Holofoil,30.74,29.49,33.0,150.0,35.99
2026-02-02,swsh7-205,246696,Holofoil,324.33,287.54,359.97,600.0,314.99
2026-02-02,swsh7-208,246755,Holofoil,28.9,27.0,31.43,61.99,30.57
2026-02-02,swsh7-209,246756,Holofoil,270.63,230.05,280.59,450.0,239.98
2026-02-02,swsh7-211,246702,Holofoil,52.07,38.12,54.71,74.95,55.29
2026-02-02,swsh7-212,246704,Holofoil,340.82,282.62,351.32,1000.0,410.09
2026-02-02,swsh7-215,246723,Holofoil,1789.97,1500.0,2000.0,4000.0,1994.99
2026-02-02,swsh7-218,246733,Holofoil,660.55,525.0,699.93,950.0,699.93
2026-02-02,swsh7-41,246753,Holofoil,5.36,3.5,6.0,19.99,9.99
2026-02-02,swsh7-65,246690,Holofoil,10.18,9.0,11.91,500.0,
2026-02-02,swsh7-75,246701,Holofoil,13.14,9.99,14.27,50.0,19.99
2026-02-02,swsh7-8,246691,Holofoil,6.83,4.69,7.01,100.0,16.67
2026-02-02,swsh8-271,253266,Holofoil,735.27,649.99,849.99,1499.95,819.99
2026-02-02,swsh9-154,263873,Holofoil,244.82,224.98,296.5,1500.0,265.49
2026-02-03,base1-15,42355,Holofoil,132.65,85.41,138.76,999.98,
2026-02-03,base1-16,42356,Holofoil,49.4,25.95,49.37,120.0,120.0
2026-02-03,base1-2,42360,Holofoil,163.86,109.0,143.75,499.99,
2026-02-03,base1-4,42382,Holofoil,462.35,354.94,599.99,1500.0,
2026-02-03,base1-58,42402,Normal,3.78,0.85,2.5,9999.0,
2026-02-03,cel25c-4,250320,Holofoil,170.43,164.76,200.39,499.99,180.75
2026-02-03,gym2-2,83861,1st Edition Holofoil,852.01,599.99,640.0,975.99,
2026-02-03,gym2-2,83861,Unlimited Holofoil,484.11,499.98,566.83,651.66,567.66
2026-02-03,neo1-9,86903,1st Edition Holofoil,1799.99,1798.75,1899.98,2700.0,1899.99
2026-02-03,neo1-9,86903,Unlimited Holofoil,438.14,349.0,394.99,815.0,
2026-02-03,sl-151-bundle,502000,Normal,117.8,107.05,130.0,999.99,
2026-02-03,sl-151-etb,503313,Normal,436.74,420.0,499.99,1000.0,
2026-02-03,sl-151-upc,502005,Normal,603.33,644.99,799.97,40000.0,
2026-02-03,sl-ar-box,265519,Normal,388.27,380.0,450.0,899.99,
2026-02-03,sl-bs-box,256141,Normal,573.84,530.0,675.0,1499.99,
2026-02-03,sl-cel-upc,245140,Normal,891.37,960.0,1182.95,154722.59,
2026-02-03,sl-champ-etb,218791,Normal,163.62,165.0,179.0,500.0,
2026-02-03,sl-cz-etb,453470,Normal,246.3,245.99,299.99,785.0,
2026-02-03,sl-dr-box,624679,Normal,577.46,549.99,648.99,2185.0,
2026-02-03,sl-evs-box,242436,Normal,2460.27,2630.0,3389.99,12000.0,
2026-02-03,sl-evs-etb,243721,Normal,744.85,849.0,999.49,2999.99,
2026-02-03,sl-fs-box,247654,Normal,966.07,990.99,1200.0,3200.0,
2026-02-03,sl-hf-etb,194729,Normal,425.64,440.0,500.0,9999.98,
2026-02-03,sl-jp-151,565243,Normal,215.52,195.0,232.25,489.59,
2026-02-03,sl-jp-terastal,603428,Normal,117.45,99.99,129.99,200.0,
2026-02-03,sl-jt-box,610931,Normal,245.57,249.99,272.5,551.0,
2026-02-03,sl-lo-box,277324,Normal,707.87,710.0,942.0,2500.0,
2026-02-03,sl-me1-box,644298,Normal,252.47,239.9,298.9,500.0,
2026-02-03,sl-obf-box,501257,Normal,298.82,305.0,355.0,799.99,
2026-02-03,sl-pe-etb,593355,Normal,137.31,130.0,158.15,1115.0,
2026-02-03,sl-pe-spc,622770,Normal,248.54,259.99,330.0,880.0,
2026-02-03,sl-pf-etb,528040,Normal,297.34,289.99,319.99,775.0,
2026-02-03,sl-phf-box,654137,Normal,284.42,283.6,300.0,1000.0,
2026-02-03,sl-shf-etb,228821,Normal,109.58,100.0,125.0,500.11,
2026-02-03,sl-ss-box,565606,Normal,268.06,262.01,336.0,4999.99,
2026-02-03,sl-st-box,283389,Normal,466.65,470.0,560.0,9999.99,
2026-02-03,sl-tf-box,536225,Normal,270.27,257.5,289.99,779.99,
2026-02-03,sv2-185,497557,Normal,0.23,0.14,0.37,501.5,0.28
2026-02-03,sv2-185,497557,Reverse Holofoil,0.58,0.19,0.75,10.0,1.38
2026-02-03,sv2-254,497669,Holofoil,13.75,11.0,14.81,52.5,15.1
2026-02-03,sv2-269,497689,Holofoil,48.29,44.0,55.1,259.99,
2026-02-03,sv3pt5-151,516566,Holofoil,5.87,4.96,7.5,100.0,5.19
2026-02-03,sv3pt5-199,517045,Holofoil,258.59,218.17,299.95,1000.0,270.24
2026-02-03,sv3pt5-205,517051,Holofoil,17.46,14.99,20.0,88.88,20.2
2026-02-03,sv3pt5-4,502555,Normal,0.13,0.01,0.16,20.0,0.14
2026-02-03,sv3pt5-4,502555,Reverse Holofoil,0.36,0.07,0.3,3.99,
2026-02-03,sv3pt5-6,502558,Holofoil,5.66,2.98,5.99,505.1,6.91
2026-02-03,sv3pt5-7,502548,Normal,0.17,0.01,0.18,2.0,0.17
2026-02-03,sv3pt5-7,502548,Reverse Holofoil,0.27,0.01,0.25,50.0,0.25
2026-02-03,sv4pt5-234,535090,Holofoil,203.13,173.99,241.9,799.97,235.12
2026-02-03,sv4pt5-54,534416,Holofoil,3.79,2.62,3.98,60.0,4.05
2026-02-03,sv8-57,590025,Holofoil,3.83,2.74,4.25,25.0,5.22
2026-02-03,sv8pt5-149,610504,Holofoil,170.37,153.76,192.17,999.0,
2026-02-03,sv8pt5-155,610510,Holofoil,199.78,195.99,219.5,999.0,
2026-02-03,sv8pt5-156,610511,Holofoil,307.47,299.04,340.42,999.0,334.15
2026-02-03,sv8pt5-161,610516,Holofoil,845.06,802.9,1100.0,5000.0,1118.13
2026-02-03,sv8pt5-167,610522,Holofoil,115.99,108.89,120.23,999.0,
2026-02-03,sv8pt5-179,610534,Holofoil,42.4,40.0,52.41,999.0,
2026-02-03,sv8pt5-28,610383,Holofoil,1.55,0.69,1.5,999.0,
2026-02-03,sv8pt5-47,610402,Normal,0.06,0.01,0.1,999.0,0.03
2026-02-03,sv8pt5-47,610402,Reverse Holofoil,0.13,0.01,0.15,999.0,0.07
2026-02-03,sv8pt5-59,610414,Holofoil,0.23,0.01,0.26,999.0,0.19
2026-02-03,sv8pt5-59,610414,Reverse Holofoil,0.32,0.01,0.37,999.0,0.29
2026-02-03,sv8pt5-60,610415,Holofoil,4.4,3.28,4.99,999.0,5.32
2026-02-03,svp-085,518861,Normal,501.88,500.0,699.95,2500.0,
2026-02-03,swsh11-186,284137,Holofoil,658.24,510.84,650.0,1500.0,699.99
2026-02-03,swsh12-186,451834,Holofoil,356.4,333.98,397.62,2000.0,343.95
2026-02-03,swsh12pt5gg-GG69,478100,Holofoil,211.01,204.06,232.0,1000.0,220.23
2026-02-03,swsh35-25,223018,Normal,0.12,0.04,0.17,1.82,
2026-02-03,swsh35-25,223018,Reverse Holofoil,0.28,0.1,0.28,2.0,
2026-02-03,swsh35-74,223073,Holofoil,179.71,130.0,199.99,1500.0,218.3
2026-02-03,swsh45sv-SV107,232496,Holofoil,134.32,108.65,159.99,500.0,149.99
2026-02-03,swsh7-204,246693,Holofoil,30.74,29.49,32.99,150.0,39.95
2026-02-03,swsh7-205,246696,Holofoil,324.33,287.54,350.0,600.0,314.99
2026-02-03,swsh7-208,246755,Holofoil,28.9,26.99,31.02,61.99,29.77
2026-02-03,swsh7-209,246756,Holofoil,270.63,230.05,279.72,450.0,239.98
2026-02-03,swsh7-211,246702,Holofoil,51.87,38.12,52.75,74.95,55.3
2026-02-03,swsh7-212,246704,Holofoil,340.82,282.62,350.0,1000.0,410.09
2026-02-03,swsh7-215,246723,Holofoil,1784.53,1500.0,2026.15,4000.0,1994.99
2026-02-03,swsh7-218,246733,Holofoil,660.55,525.0,680.24,950.0,699.93
2026-02-03,swsh7-41,246753,Holofoil,5.55,3.0,5.99,24.97,5.16
2026-02-03,swsh7-65,246690,Holofoil,11.24,8.74,12.0,500.0,10.46
2026-02-03,swsh7-75,246701,Holofoil,13.32,9.99,14.42,50.0,12.76
2026-02-03,swsh7-8,246691,Holofoil,6.99,4.92,7.18,100.0,16.98
2026-02-03,swsh8-271,253266,Holofoil,735.27,649.99,839.14,1499.95,819.99
2026-02-03,swsh9-154,263873,Holofoil,244.82,224.98,293.78,1500.0,265.49
2026-02-04,base1-15,42355,Holofoil,132.61,85.4,133.0,999.98,
2026-02-04,base1-16,42356,Holofoil,49.98,26.34,49.65,120.0,120.0
2026-02-04,base1-2,42360,Holofoil,165.46,109.0,152.84,499.99,85.0
2026-02-04,base1-4,42382,Holofoil,468.35,354.94,599.99,1500.0,
2026-02-04,base1-58,42402,Normal,4.2,0.85,2.14,9999.0,9.97
2026-02-04,cel25c-4,250320,Holofoil,173.63,164.76,200.0,499.99,180.75
2026-02-04,gym2-2,83861,1st Edition Holofoil,852.01,599.99,640.0,975.99,
2026-02-04,gym2-2,83861,Unlimited Holofoil,484.11,499.98,566.83,651.66,567.66
2026-02-04,neo1-9,86903,1st Edition Holofoil,1799.99,1798.75,1899.98,2700.0,1899.99
2026-02-04,neo1-9,86903,Unlimited Holofoil,438.14,349.0,394.99,815.0,
2026-02-04,sl-151-bundle,502000,Normal,118.27,107.05,130.0,999.99,
2026-02-04,sl-151-etb,503313,Normal,440.1,420.0,499.99,1000.0,
2026-02-04,sl-151-upc,502005,Normal,605.73,644.99,799.97,40000.0,
2026-02-04,sl-ar-box,265519,Normal,388.27,380.0,450.0,899.99,
2026-02-04,sl-bs-box,256141,Normal,570.48,540.0,675.0,1499.99,
2026-02-04,sl-cel-upc,245140,Normal,891.37,960.0,1099.99,154722.59,
2026-02-04,sl-champ-etb,218791,Normal,163.62,165.0,178.5,500.0,
2026-02-04,sl-cz-etb,453470,Normal,248.78,248.99,299.99,785.0,
2026-02-04,sl-dr-box,624679,Normal,585.01,549.99,648.99,2185.0,
2026-02-04,sl-evs-box,242436,Normal,2460.27,2630.0,3385.0,12000.0,
2026-02-04,sl-evs-etb,243721,Normal,744.85,849.0,999.49,2999.99,
2026-02-04,sl-fs-box,247654,Normal,966.07,990.99,1200.0,3200.0,
2026-02-04,sl-hf-etb,194729,Normal,426.44,448.0,525.0,9999.98,
2026-02-04,sl-jp-151,565243,Normal,215.33,217.5,235.0,489.59,
2026-02-04,sl-jp-terastal,603428,Normal,117.45,99.99,129.99,200.0,
2026-02-04,sl-jt-box,610931,Normal,247.41,249.99,276.47,551.0,
2026-02-04,sl-lo-box,277324,Normal,707.87,710.0,934.0,2500.0,
2026-02-04,sl-me1-box,644298,Normal,252.01,252.0,298.93,500.0,
2026-02-04,sl-obf-box,501257,Normal,298.46,305.0,367.69,799.99,
2026-02-04,sl-pe-etb,593355,Normal,138.11,129.99,155.55,1115.0,
2026-02-04,sl-pe-spc,622770,Normal,255.3,259.99,327.5,880.0,
2026-02-04,sl-pf-etb,528040,Normal,297.5,289.99,320.0,775.0,
2026-02-04,sl-phf-box,654137,Normal,292.07,283.6,300.0,1000.0,
2026-02-04,sl-shf-etb,228821,Normal,109.26,100.0,125.0,500.11,
2026-02-04,sl-ss-box,565606,Normal,270.74,262.01,334.98,4999.99,
2026-02-04,sl-st-box,283389,Normal,466.65,458.0,560.0,9999.99,
2026-02-04,sl-tf-box,536225,Normal,270.35,257.5,294.99,779.99,
2026-02-04,sv2-185,497557,Normal,0.23,0.05,0.37,501.5,0.28
2026-02-04,sv2-185,497557,Reverse Holofoil,0.63,0.19,0.75,10.0,0.99
2026-02-04,sv2-254,497669,Holofoil,13.51,11.0,14.82,52.5,15.1
2026-02-04,sv2-269,497689,Holofoil,48.29,44.0,55.0,259.99,55.2
2026-02-04,sv3pt5-151,516566,Holofoil,5.95,4.5,7.49,100.0,6.71
2026-02-04,sv3pt5-199,517045,Holofoil,258.19,218.17,299.99,1000.0,270.24
2026-02-04,sv3pt5-205,517051,Holofoil,17.16,14.76,19.99,88.88,24.4
2026-02-04,sv3pt5-4,502555,Normal,0.14,0.01,0.16,20.0,0.13
2026-02-04,sv3pt5-4,502555,Reverse Holofoil,0.34,0.07,0.3,2.95,0.24
2026-02-04,sv3pt5-6,502558,Holofoil,5.49,2.98,5.99,505.1,5.84
2026-02-04,sv3pt5-7,502548,Normal,0.16,0.01,0.17,2.0,0.17
2026-02-04,sv3pt5-7,502548,Reverse Holofoil,0.29,0.01,0.26,50.0,0.22
2026-02-04,sv4pt5-234,535090,Holofoil,204.67,175.0,241.9,799.97,235.12
2026-02-04,sv4pt5-54,534416,Holofoil,3.87,2.6,3.98,60.0,4.39
2026-02-04,sv8-57,590025,Holofoil,3.9,2.69,4.25,25.0,5.62
2026-02-04,sv8pt5-149,610504,Holofoil,169.57,153.76,191.98,999.0,
2026-02-04,sv8pt5-155,610510,Holofoil,199.86,196.25,219.95,999.0,
2026-02-04,sv8pt5-156,610511,Holofoil,307.87,299.04,340.42,999.0,334.15
2026-02-04,sv8pt5-161,610516,Holofoil,845.06,802.9,1065.04,5000.0,1118.1
2026-02-04,sv8pt5-167,610522,Holofoil,115.76,98.99,120.23,999.0,
2026-02-04,sv8pt5-179,610534,Holofoil,42.35,42.43,53.7,999.0,
2026-02-04,sv8pt5-28,610383,Holofoil,1.45,0.69,1.5,999.0,2.09
2026-02-04,sv8pt5-47,610402,Normal,0.07,0.01,0.1,999.0,0.03
2026-02-04,sv8pt5-47,610402,Reverse Holofoil,0.09,0.01,0.14,999.0,0.07
2026-02-04,sv8pt5-59,610414,Holofoil,0.25,0.01,0.26,999.0,0.19
2026-02-04,sv8pt5-59,610414,Reverse Holofoil,0.31,0.07,0.37,999.0,0.28
2026-02-04,sv8pt5-60,610415,Holofoil,4.25,3.56,4.99,999.0,
2026-02-04,svp-085,518861,Normal,501.88,500.0,699.95,2500.0,
2026-02-04,swsh11-186,284137,Holofoil,658.24,510.84,650.0,1500.0,699.99
2026-02-04,swsh12-186,451834,Holofoil,356.15,333.98,399.99,2000.0,373.49
2026-02-04,swsh12pt5gg-GG69,478100,Holofoil,211.42,204.06,228.58,1000.0,220.23
2026-02-04,swsh35-25,223018,Normal,0.13,0.04,0.17,1.82,
2026-02-04,swsh35-25,223018,Reverse Holofoil,0.29,0.1,0.29,2.0,
2026-02-04,swsh35-74,223073,Holofoil,179.71,130.0,212.49,1500.0,218.3
